Rank(w), Word, Freq(w), r*P(w), log(r), log(Freq(w)) 
1240,prepared,12,0.08657706406004538,3.093421685162235,1.0791812460476249,
1241,towing,12,0.08664688427299704,3.09377178149873,1.0791812460476249,
1242,whalers,12,0.08671670448594868,3.0941215958405612,1.0791812460476249,
1243,ago,12,0.08678652469890033,3.094471128641645,1.0791812460476249,
1244,feels,12,0.08685634491185198,3.0948203803548,1.0791812460476249,
1245,answered,12,0.08692616512480363,3.095169351431755,1.0791812460476249,
1246,horizontal,12,0.08699598533775528,3.095518042323151,1.0791812460476249,
1247,substance,12,0.08706580555070693,3.0958664534785427,1.0791812460476249,
1248,impossible,12,0.08713562576365858,3.0962145853464054,1.0791812460476249,
1249,sixty,12,0.08720544597661023,3.0965624383741357,1.0791812460476249,
1250,practical,12,0.08727526618956188,3.0969100130080562,1.0791812460476249,
1251,becomes,12,0.08734508640251352,3.09725730969342,1.0791812460476249,
1252,Had,12,0.08741490661546518,3.097604328874411,1.0791812460476249,
1253,horrible,12,0.08748472682841682,3.09795107099415,1.0791812460476249,
1254,draw,12,0.08755454704136847,3.0982975364946976,1.0791812460476249,
1255,pale,12,0.08762436725432013,3.098643725817057,1.0791812460476249,
1256,main,12,0.08769418746727177,3.0989896394011773,1.0791812460476249,
1257,occasionally,12,0.08776400768022342,3.0993352776859577,1.0791812460476249,
1258,howling,12,0.08783382789317508,3.09968064110925,1.0791812460476249,
1259,dost,12,0.08790364810612672,3.1000257301078626,1.0791812460476249,
1260,simultaneously,12,0.08797346831907837,3.100370545117563,1.0791812460476249,
1261,gain,12,0.08804328853203003,3.1007150865730817,1.0791812460476249,
1262,hair,12,0.08811310874498167,3.1010593549081156,1.0791812460476249,
1263,continued,12,0.08818292895793332,3.101403350555331,1.0791812460476249,
1264,play,12,0.08825274917088496,3.1017470739463664,1.0791812460476249,
1265,sink,12,0.08832256938383662,3.1020905255118367,1.0791812460476249,
1266,darting,12,0.08839238959678827,3.1024337056813365,1.0791812460476249,
1267,greater,12,0.08846220980973991,3.1027766148834415,1.0791812460476249,
1268,spoken,12,0.08853203002269157,3.1031192535457137,1.0791812460476249,
1269,forms,12,0.08860185023564322,3.103461622094705,1.0791812460476249,
1270,command,12,0.08867167044859486,3.103803720955957,1.0791812460476249,
1271,landed,12,0.08874149066154652,3.104145550554008,1.0791812460476249,
1272,glory,12,0.08881131087449817,3.104487111312395,1.0791812460476249,
1273,bad,12,0.08888113108744981,3.1048284036536553,1.0791812460476249,
1274,gay,12,0.08895095130040147,3.1051694279993316,1.0791812460476249,
1275,heat,12,0.08902077151335312,3.1055101847699738,1.0791812460476249,
1276,cunning,12,0.08909059172630476,3.1058506743851435,1.0791812460476249,
1277,unseen,12,0.08916041193925642,3.1061908972634154,1.0791812460476249,
1278,enchanted,11,0.08179437947285739,3.1065308538223815,1.0413926851582251,
1279,ribs,11,0.08185838133472974,3.106870544478654,1.0413926851582251,
1280,missing,11,0.08192238319660208,3.1072099696478683,1.0413926851582251,
1281,Good,11,0.08198638505847443,3.1075491297446862,1.0413926851582251,
1282,drink,11,0.08205038692034677,3.1078880251827985,1.0413926851582251,
1283,deal,11,0.08211438878221912,3.1082266563749283,1.0413926851582251,
1284,glass,11,0.08217839064409146,3.1085650237328344,1.0413926851582251,
1285,Daggoo,11,0.08224239250596381,3.1089031276673134,1.0413926851582251,
1286,pair,11,0.08230639436783616,3.109240968588203,1.0413926851582251,
1287,shake,11,0.0823703962297085,3.1095785469043866,1.0413926851582251,
1288,return,11,0.08243439809158085,3.1099158630237933,1.0413926851582251,
1289,coat,11,0.08249839995345319,3.110252917353403,1.0413926851582251,
1290,seven,11,0.08256240181532554,3.110589710299249,1.0413926851582251,
1291,eat,11,0.08262640367719788,3.1109262422664203,1.0413926851582251,
1292,ON,11,0.08269040553907023,3.1112625136590655,1.0413926851582251,
1293,months,11,0.08275440740094257,3.111598524880394,1.0413926851582251,
1294,German,11,0.08281840926281492,3.1119342763326814,1.0413926851582251,
1295,fearful,11,0.08288241112468726,3.1122697684172707,1.0413926851582251,
1296,involuntarily,11,0.08294641298655961,3.1126050015345745,1.0413926851582251,
1297,sadly,11,0.08301041484843195,3.11293997608408,1.0413926851582251,
1298,quantity,11,0.0830744167103043,3.1132746924643504,1.0413926851582251,
1299,swallowed,11,0.08313841857217664,3.1136091510730277,1.0413926851582251,
1300,paused,11,0.08320242043404899,3.113943352306837,1.0413926851582251,
1301,flesh,11,0.08326642229592134,3.1142772965615864,1.0413926851582251,
1302,remarkable,11,0.08333042415779368,3.114610984232173,1.0413926851582251,
1303,WHALE,11,0.08339442601966603,3.1149444157125847,1.0413926851582251,
1304,muttered,11,0.08345842788153837,3.1152775913959014,1.0413926851582251,
1305,sorts,11,0.08352242974341072,3.1156105116742996,1.0413926851582251,
1306,firm,11,0.08358643160528306,3.115943176939055,1.0413926851582251,
1307,split,11,0.08365043346715541,3.116275587580544,1.0413926851582251,
1308,lonely,11,0.08371443532902775,3.1166077439882485,1.0413926851582251,
1309,bird,11,0.0837784371909001,3.116939646550756,1.0413926851582251,
1310,begin,11,0.08384243905277244,3.1172712956557644,1.0413926851582251,
1311,mixed,11,0.08390644091464479,3.117602691690084,1.0413926851582251,
1312,decks,11,0.08397044277651713,3.1179338350396413,1.0413926851582251,
1313,chapter,11,0.08403444463838948,3.118264726089479,1.0413926851582251,
1314,roared,11,0.08409844650026183,3.118595365223762,1.0413926851582251,
1315,alive,11,0.08416244836213417,3.1189257528257768,1.0413926851582251,
1316,bow,11,0.08422645022400652,3.1192558892779365,1.0413926851582251,
1317,begins,11,0.08429045208587886,3.119585774961784,1.0413926851582251,
1318,invariably,11,0.0843544539477512,3.119915410257991,1.0413926851582251,
1319,pictures,11,0.08441845580962355,3.1202447955463652,1.0413926851582251,
1320,leading,11,0.0844824576714959,3.12057393120585,1.0413926851582251,
1321,Lakeman,11,0.08454645953336824,3.1209028176145273,1.0413926851582251,
1322,probably,11,0.08461046139524059,3.1212314551496214,1.0413926851582251,
1323,brain,11,0.08467446325711293,3.1215598441875008,1.0413926851582251,
1324,capture,11,0.08473846511898528,3.121887985103681,1.0413926851582251,
1325,dim,11,0.08480246698085762,3.1222158782728267,1.0413926851582251,
1326,infallibly,11,0.08486646884272997,3.1225435240687545,1.0413926851582251,
1327,fitted,11,0.08493047070460231,3.1228709228644354,1.0413926851582251,
1328,calls,11,0.08499447256647466,3.1231980750319988,1.0413926851582251,
1329,loud,11,0.085058474428347,3.123524980942732,1.0413926851582251,
1330,merchant,11,0.08512247629021935,3.123851640967086,1.0413926851582251,
1331,observe,11,0.0851864781520917,3.124178055474675,1.0413926851582251,
1332,solemn,11,0.08525048001396404,3.1245042248342823,1.0413926851582251,
1333,lean,11,0.08531448187583639,3.1248301494138593,1.0413926851582251,
1334,naked,11,0.08537848373770873,3.12515582958053,1.0413926851582251,
1335,interior,11,0.08544248559958108,3.125481265700594,1.0413926851582251,
1336,caused,11,0.08550648746145342,3.125806458139527,1.0413926851582251,
1337,gained,11,0.08557048932332577,3.1261314072619846,1.0413926851582251,
1338,greatest,11,0.08563449118519811,3.1264561134318045,1.0413926851582251,
1339,minds,11,0.08569849304707046,3.126780577012009,1.0413926851582251,
1340,firmly,11,0.0857624949089428,3.1271047983648077,1.0413926851582251,
1341,cases,11,0.08582649677081515,3.127428777851599,1.0413926851582251,
1342,dam,11,0.0858904986326875,3.1277525158329733,1.0413926851582251,
1343,ice,11,0.08595450049455984,3.1280760126687155,1.0413926851582251,
1344,additional,11,0.08601850235643219,3.1283992687178066,1.0413926851582251,
1345,dry,11,0.08608250421830453,3.128722284338427,1.0413926851582251,
1346,wise,11,0.08614650608017688,3.1290450598879582,1.0413926851582251,
1347,painted,11,0.08621050794204922,3.1293675957229854,1.0413926851582251,
1348,lips,11,0.08627450980392157,3.129689892199301,1.0413926851582251,
1349,moody,11,0.08633851166579391,3.1300119496719043,1.0413926851582251,
1350,leaped,11,0.08640251352766626,3.130333768495006,1.0413926851582251,
1351,figure,11,0.0864665153895386,3.130655349022031,1.0413926851582251,
1352,marks,11,0.08653051725141095,3.130976691605617,1.0413926851582251,
1353,animal,11,0.0865945191132833,3.131297796597623,1.0413926851582251,
1354,flame,11,0.08665852097515564,3.1316186643491255,1.0413926851582251,
1355,scarce,11,0.08672252283702798,3.1319392952104246,1.0413926851582251,
1356,pitch,11,0.08678652469890033,3.1322596895310446,1.0413926851582251,
1357,cursed,11,0.08685052656077268,3.132579847659737,1.0413926851582251,
1358,calmly,11,0.08691452842264502,3.132899769944483,1.0413926851582251,
1359,seeking,11,0.08697853028451737,3.1332194567324945,1.0413926851582251,
1360,magnitude,11,0.08704253214638971,3.1335389083702174,1.0413926851582251,
1361,hoisting,11,0.08710653400826206,3.133858125203335,1.0413926851582251,
1362,minutes,11,0.0871705358701344,3.1341771075767664,1.0413926851582251,
1363,notice,11,0.08723453773200675,3.1344958558346736,1.0413926851582251,
1364,food,11,0.0872985395938791,3.13481437032046,1.0413926851582251,
1365,anchor,11,0.08736254145575144,3.1351326513767748,1.0413926851582251,
1366,phantom,11,0.08742654331762378,3.1354506993455136,1.0413926851582251,
1367,roll,11,0.08749054517949613,3.1357685145678222,1.0413926851582251,
1368,Yojo,11,0.08755454704136847,3.1360860973840974,1.0413926851582251,
1369,cover,11,0.08761854890324082,3.13640344813399,1.0413926851582251,
1370,lee,11,0.08768255076511317,3.1367205671564067,1.0413926851582251,
1371,lead,11,0.08774655262698551,3.1370374547895126,1.0413926851582251,
1372,perpendicular,11,0.08781055448885786,3.137354111370733,1.0413926851582251,
1373,whence,11,0.0878745563507302,3.137670537236755,1.0413926851582251,
1374,thunder,11,0.08793855821260255,3.137986732723532,1.0413926851582251,
1375,minute,11,0.08800256007447489,3.1383026981662816,1.0413926851582251,
1376,catch,11,0.08806656193634724,3.1386184338994925,1.0413926851582251,
1377,spouts,11,0.08813056379821958,3.1389339402569236,1.0413926851582251,
1378,dying,11,0.08819456566009193,3.139249217571607,1.0413926851582251,
1379,monomaniac,11,0.08825856752196427,3.13956426617585,1.0413926851582251,
1380,straightway,11,0.08832256938383662,3.1398790864012365,1.0413926851582251,
1381,manned,11,0.08838657124570896,3.140193678578631,1.0413926851582251,
1382,space,11,0.08845057310758131,3.1405080430381798,1.0413926851582251,
1383,concluding,11,0.08851457496945365,3.1408221801093106,1.0413926851582251,
1384,receiving,11,0.088578576831326,3.141136090120739,1.0413926851582251,
1385,direct,11,0.08864257869319835,3.1414497734004674,1.0413926851582251,
1386,officers,11,0.08870658055507069,3.141763230275788,1.0413926851582251,
1387,swear,11,0.08877058241694304,3.1420764610732848,1.0413926851582251,
1388,setting,11,0.08883458427881538,3.142389466118836,1.0413926851582251,
1389,Polar,11,0.08889858614068773,3.1427022457376155,1.0413926851582251,
1390,sank,11,0.08896258800256007,3.143014800254095,1.0413926851582251,
1391,chanced,11,0.08902658986443242,3.143327129992046,1.0413926851582251,
1392,table,11,0.08909059172630476,3.1436392352745433,1.0413926851582251,
1393,wore,11,0.08915459358817711,3.1439511164239633,1.0413926851582251,
1394,glancing,11,0.08921859545004945,3.144262773761991,1.0413926851582251,
1395,grass,11,0.0892825973119218,3.144574207609616,1.0413926851582251,
1396,beholding,11,0.08934659917379414,3.144885418287142,1.0413926851582251,
1397,lowering,11,0.08941060103566649,3.1451964061141817,1.0413926851582251,
1398,naturally,11,0.08947460289753884,3.1455071714096627,1.0413926851582251,
1399,tackles,11,0.08953860475941118,3.1458177144918276,1.0413926851582251,
1400,touched,11,0.08960260662128353,3.146128035678238,1.0413926851582251,
1401,blind,11,0.08966660848315587,3.1464381352857744,1.0413926851582251,
1402,extreme,11,0.08973061034502822,3.14674801363064,1.0413926851582251,
1403,breeze,11,0.08979461220690056,3.1470576710283598,1.0413926851582251,
1404,fathoms,11,0.08985861406877291,3.1473671077937864,1.0413926851582251,
1405,follow,11,0.08992261593064525,3.1476763242410986,1.0413926851582251,
1406,seizing,11,0.0899866177925176,3.147985320683805,1.0413926851582251,
1407,sooner,10,0.08186419968580905,3.1482940974347455,1.0,
1408,using,10,0.08192238319660208,3.1486026548060932,1.0,
1409,fierce,10,0.08198056670739512,3.1489109931093564,1.0,
1410,vital,10,0.08203875021818817,3.1492191126553797,1.0,
1411,upright,10,0.0820969337289812,3.149527013754348,1.0,
1412,strength,10,0.08215511723977424,3.149834696715785,1.0,
1413,canst,10,0.08221330075056729,3.1501421618485588,1.0,
1414,bringing,10,0.08227148426136033,3.150449409460881,1.0,
1415,naught,10,0.08232966777215338,3.150756439860309,1.0,
1416,temporary,10,0.08238785128294641,3.15106325335375,1.0,
1417,blackness,10,0.08244603479373945,3.1513698502474603,1.0,
1418,trunk,10,0.0825042183045325,3.151676230847048,1.0,
1419,burning,10,0.08256240181532554,3.151982395457474,1.0,
1420,Long,10,0.08262058532611857,3.1522883443830563,1.0,
1421,changed,10,0.08267876883691162,3.15259407792747,1.0,
1422,lift,10,0.08273695234770466,3.1528995963937474,1.0,
1423,ask,10,0.0827951358584977,3.153204900084284,1.0,
1424,jumped,10,0.08285331936929075,3.1535099893008374,1.0,
1425,noticed,10,0.08291150288008378,3.153814864344529,1.0,
1426,pitched,10,0.08296968639087683,3.154119525515847,1.0,
1427,Tell,10,0.08302786990166987,3.154423973114647,1.0,
1428,pick,10,0.0830860534124629,3.1547282074401557,1.0,
1429,indispensable,10,0.08314423692325595,3.1550322287909704,1.0,
1430,uplifted,10,0.08320242043404899,3.155336037465062,1.0,
1431,secure,10,0.08326060394484203,3.1556396337597765,1.0,
1432,Atlantic,10,0.08331878745563508,3.1559430179718366,1.0,
1433,fly,10,0.08337697096642811,3.1562461903973444,1.0,
1434,encountered,10,0.08343515447722115,3.1565491513317814,1.0,
1435,hole,10,0.0834933379880142,3.156851901070011,1.0,
1436,First,10,0.08355152149880724,3.1571544399062814,1.0,
1437,laugh,10,0.08360970500960029,3.157456768134226,1.0,
1438,meaning,10,0.08366788852039332,3.1577588860468637,1.0,
1439,stroke,10,0.08372607203118636,3.158060793936605,1.0,
1440,Sea,10,0.08378425554197941,3.1583624920952498,1.0,
1441,sweeping,10,0.08384243905277244,3.1586639808139894,1.0,
1442,shadows,10,0.08390062256356548,3.15896526038341,1.0,
1443,ways,10,0.08395880607435853,3.159266331093494,1.0,
1444,interest,10,0.08401698958515157,3.1595671932336202,1.0,
1445,entered,10,0.0840751730959446,3.1598678470925665,1.0,
1446,desired,10,0.08413335660673765,3.160168292958512,1.0,
1447,jacket,10,0.08419154011753069,3.1604685311190375,1.0,
1448,sliding,10,0.08424972362832374,3.1607685618611283,1.0,
1449,spermaceti,10,0.08430790713911678,3.1610683854711747,1.0,
1450,crossed,10,0.08436609064990981,3.161368002234975,1.0,
1451,summer,10,0.08442427416070286,3.161667412437736,1.0,
1452,visit,10,0.0844824576714959,3.161966616364075,1.0,
1453,piece,10,0.08454064118228893,3.1622656142980214,1.0,
1454,period,10,0.08459882469308198,3.162564406523019,1.0,
1455,earth,10,0.08465700820387502,3.162862993321926,1.0,
1456,spoke,10,0.08471519171466807,3.1631613749770184,1.0,
1457,excellent,10,0.0847733752254611,3.16345955176999,1.0,
1458,occurred,10,0.08483155873625414,3.163757523981956,1.0,
1459,measure,10,0.08488974224704719,3.1640552918934515,1.0,
1460,picked,10,0.08494792575784023,3.164352855784437,1.0,
1461,nevertheless,10,0.08500610926863326,3.1646502159342966,1.0,
1462,nations,10,0.08506429277942631,3.1649473726218416,1.0,
1463,convenient,10,0.08512247629021935,3.1652443261253107,1.0,
1464,breath,10,0.08518065980101239,3.165541076722373,1.0,
1465,lovely,10,0.08523884331180544,3.1658376246901283,1.0,
1466,history,10,0.08529702682259847,3.166133970305109,1.0,
1467,matters,10,0.08535521033339152,3.166430113843283,1.0,
1468,handle,10,0.08541339384418456,3.166726055580052,1.0,
1469,forget,10,0.0854715773549776,3.1670217957902564,1.0,
1470,latitude,10,0.08552976086577065,3.167317334748176,1.0,
1471,encounter,10,0.08558794437656368,3.16761267272753,1.0,
1472,glimpse,10,0.08564612788735672,3.16790781000148,1.0,
1473,grim,10,0.08570431139814977,3.168202746842631,1.0,
1474,strongly,10,0.0857624949089428,3.1684974835230326,1.0,
